target_id,receptor_id,ligand_id,label,pose_rank,docking_score,vina_rmsd_lb_from_best,vina_rmsd_ub_from_best,status,message,runtime_seconds,seed,software_version,pose_path,log_path
MK14,MK14_2QD9_reference,MK14_active_L000297,active,1,-9.822,0.0,0.0,ok,vina_ok_parallel,178.785,20260720,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000297_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000297_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000297,active,2,-9.641,1.321,4.283,ok,vina_ok_parallel,178.785,20260720,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000297_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000297_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000297,active,3,-9.027,4.934,10.41,ok,vina_ok_parallel,178.785,20260720,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000297_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000297_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000297,active,4,-8.933,1.458,1.966,ok,vina_ok_parallel,178.785,20260720,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000297_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000297_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000297,active,5,-8.781,1.963,2.662,ok,vina_ok_parallel,178.785,20260720,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000297_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000297_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000318,active,1,-9.283,0.0,0.0,ok,vina_ok_parallel,192.779,20260721,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000318_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000318_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000318,active,2,-9.24,3.909,7.649,ok,vina_ok_parallel,192.779,20260721,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000318_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000318_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000318,active,3,-9.073,4.011,6.044,ok,vina_ok_parallel,192.779,20260721,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000318_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000318_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000318,active,4,-8.936,3.019,4.515,ok,vina_ok_parallel,192.779,20260721,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000318_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000318_vina.log
MK14,MK14_2QD9_reference,MK14_active_L000318,active,5,-8.935,4.001,5.499,ok,vina_ok_parallel,192.779,20260721,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_active_L000318_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_active_L000318_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L000178,decoy,1,-7.471,0.0,0.0,ok,vina_ok_parallel,234.752,20260722,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L000178_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L000178_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L000178,decoy,2,-7.342,2.472,6.163,ok,vina_ok_parallel,234.752,20260722,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L000178_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L000178_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L000178,decoy,3,-7.328,2.52,5.927,ok,vina_ok_parallel,234.752,20260722,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L000178_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L000178_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L000178,decoy,4,-6.982,2.094,7.165,ok,vina_ok_parallel,234.752,20260722,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L000178_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L000178_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L000178,decoy,5,-6.824,3.214,7.478,ok,vina_ok_parallel,234.752,20260722,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L000178_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L000178_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L003607,decoy,1,-8.636,0.0,0.0,ok,vina_ok_parallel,86.681,20260723,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L003607_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L003607_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L003607,decoy,2,-8.36,2.841,3.587,ok,vina_ok_parallel,86.681,20260723,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L003607_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L003607_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L003607,decoy,3,-8.263,2.187,2.35,ok,vina_ok_parallel,86.681,20260723,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L003607_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L003607_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L003607,decoy,4,-7.278,2.816,3.345,ok,vina_ok_parallel,86.681,20260723,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L003607_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L003607_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L003607,decoy,5,-6.869,5.297,8.866,ok,vina_ok_parallel,86.681,20260723,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L003607_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L003607_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L017349,decoy,1,-10.12,0.0,0.0,ok,vina_ok_parallel,167.44,20260724,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L017349_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L017349_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L017349,decoy,2,-9.759,4.525,10.39,ok,vina_ok_parallel,167.44,20260724,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L017349_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L017349_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L017349,decoy,3,-9.661,5.831,7.993,ok,vina_ok_parallel,167.44,20260724,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L017349_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L017349_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L017349,decoy,4,-9.464,6.5,8.742,ok,vina_ok_parallel,167.44,20260724,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L017349_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L017349_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L017349,decoy,5,-9.337,6.194,9.12,ok,vina_ok_parallel,167.44,20260724,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L017349_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L017349_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L035465,decoy,1,-6.097,0.0,0.0,ok,vina_ok_parallel,235.962,20260725,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L035465_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L035465_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L035465,decoy,2,-5.586,1.315,2.092,ok,vina_ok_parallel,235.962,20260725,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L035465_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L035465_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L035465,decoy,3,-5.433,1.552,2.367,ok,vina_ok_parallel,235.962,20260725,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L035465_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L035465_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L035465,decoy,4,-5.119,4.98,7.32,ok,vina_ok_parallel,235.962,20260725,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L035465_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L035465_vina.log
MK14,MK14_2QD9_reference,MK14_decoy_L035465,decoy,5,-5.051,4.784,6.451,ok,vina_ok_parallel,235.962,20260725,AutoDock Vina v1.2.7,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/poses/MK14_decoy_L035465_docked.pdbqt,results/runs/stage05_mk14_train_execution_pilot/docking/MK14_2QD9_reference/logs/MK14_decoy_L035465_vina.log
