target_id,ligand_id,label,receptor_id,representative_score,representative_method,status,pose_count,best_pose_rank,best_docking_score,ranking_score,ligand_median_score,delta_from_ligand_median,search_quality_warning,search_quality_warning_reasons
MK14,MK14_active_L000036,active,MK14_1A9U_aligned,-10.58,pose_rank_1,ok,1,1,-10.58,10.58,-10.99,0.41,False,
MK14,MK14_active_L000036,active,MK14_2QD9_reference,-9.014,pose_rank_1,ok,1,1,-9.014,9.014,-10.99,1.976,False,
MK14,MK14_active_L000036,active,MK14_3K3J_aligned,-11.4,pose_rank_1,ok,1,1,-11.4,11.4,-10.99,-0.41,False,
MK14,MK14_active_L000036,active,MK14_3KQ7_aligned,-12.73,pose_rank_1,ok,1,1,-12.73,12.73,-10.99,-1.74,False,
MK14,MK14_active_L000040,active,MK14_1A9U_aligned,-9.544,pose_rank_1,ok,1,1,-9.544,9.544,-9.54,-0.004,False,
MK14,MK14_active_L000040,active,MK14_2QD9_reference,-9.536,pose_rank_1,ok,1,1,-9.536,9.536,-9.54,0.004,False,
MK14,MK14_active_L000040,active,MK14_3K3J_aligned,-9.603,pose_rank_1,ok,1,1,-9.603,9.603,-9.54,-0.063,False,
MK14,MK14_active_L000040,active,MK14_3KQ7_aligned,-9.488,pose_rank_1,ok,1,1,-9.488,9.488,-9.54,0.052,False,
MK14,MK14_active_L000043,active,MK14_1A9U_aligned,-8.663,pose_rank_1,ok,1,1,-8.663,8.663,-8.453,-0.21,False,
MK14,MK14_active_L000043,active,MK14_2QD9_reference,-8.652,pose_rank_1,ok,1,1,-8.652,8.652,-8.453,-0.199,False,
MK14,MK14_active_L000043,active,MK14_3K3J_aligned,-8.254,pose_rank_1,ok,1,1,-8.254,8.254,-8.453,0.199,False,
MK14,MK14_active_L000043,active,MK14_3KQ7_aligned,-7.384,pose_rank_1,ok,1,1,-7.384,7.384,-8.453,1.069,False,
MK14,MK14_active_L000046,active,MK14_1A9U_aligned,-9.017,pose_rank_1,ok,1,1,-9.017,9.017,-9.0195,0.0025,False,
MK14,MK14_active_L000046,active,MK14_2QD9_reference,-10.07,pose_rank_1,ok,1,1,-10.07,10.07,-9.0195,-1.0505,False,
MK14,MK14_active_L000046,active,MK14_3K3J_aligned,-9.022,pose_rank_1,ok,1,1,-9.022,9.022,-9.0195,-0.0025,False,
MK14,MK14_active_L000046,active,MK14_3KQ7_aligned,-8.547,pose_rank_1,ok,1,1,-8.547,8.547,-9.0195,0.4725,False,
MK14,MK14_active_L000047,active,MK14_1A9U_aligned,-10.45,pose_rank_1,ok,1,1,-10.45,10.45,-11.145,0.695,False,
MK14,MK14_active_L000047,active,MK14_2QD9_reference,-8.994,pose_rank_1,ok,1,1,-8.994,8.994,-11.145,2.151,False,
MK14,MK14_active_L000047,active,MK14_3K3J_aligned,-11.84,pose_rank_1,ok,1,1,-11.84,11.84,-11.145,-0.695,False,
MK14,MK14_active_L000047,active,MK14_3KQ7_aligned,-11.89,pose_rank_1,ok,1,1,-11.89,11.89,-11.145,-0.745,False,
MK14,MK14_active_L000051,active,MK14_1A9U_aligned,-9.847,pose_rank_1,ok,1,1,-9.847,9.847,-9.4355,-0.4115,False,
MK14,MK14_active_L000051,active,MK14_2QD9_reference,-9.507,pose_rank_1,ok,1,1,-9.507,9.507,-9.4355,-0.0715,False,
MK14,MK14_active_L000051,active,MK14_3K3J_aligned,-9.364,pose_rank_1,ok,1,1,-9.364,9.364,-9.4355,0.0715,False,
MK14,MK14_active_L000051,active,MK14_3KQ7_aligned,-9.124,pose_rank_1,ok,1,1,-9.124,9.124,-9.4355,0.3115,False,
MK14,MK14_active_L000052,active,MK14_1A9U_aligned,-9.099,pose_rank_1,ok,1,1,-9.099,9.099,-9.439,0.34,False,
MK14,MK14_active_L000052,active,MK14_2QD9_reference,-9.609,pose_rank_1,ok,1,1,-9.609,9.609,-9.439,-0.17,False,
MK14,MK14_active_L000052,active,MK14_3K3J_aligned,-9.269,pose_rank_1,ok,1,1,-9.269,9.269,-9.439,0.17,False,
MK14,MK14_active_L000052,active,MK14_3KQ7_aligned,-9.675,pose_rank_1,ok,1,1,-9.675,9.675,-9.439,-0.236,False,
MK14,MK14_active_L000056,active,MK14_1A9U_aligned,-9.818,pose_rank_1,ok,1,1,-9.818,9.818,-9.633,-0.185,False,
MK14,MK14_active_L000056,active,MK14_2QD9_reference,-9.448,pose_rank_1,ok,1,1,-9.448,9.448,-9.633,0.185,False,
MK14,MK14_active_L000056,active,MK14_3K3J_aligned,-10.51,pose_rank_1,ok,1,1,-10.51,10.51,-9.633,-0.877,False,
MK14,MK14_active_L000056,active,MK14_3KQ7_aligned,-9.273,pose_rank_1,ok,1,1,-9.273,9.273,-9.633,0.36,False,
MK14,MK14_active_L000070,active,MK14_1A9U_aligned,-9.857,pose_rank_1,ok,1,1,-9.857,9.857,-10.1665,0.3095,False,
MK14,MK14_active_L000070,active,MK14_2QD9_reference,-9.913,pose_rank_1,ok,1,1,-9.913,9.913,-10.1665,0.2535,False,
MK14,MK14_active_L000070,active,MK14_3K3J_aligned,-10.42,pose_rank_1,ok,1,1,-10.42,10.42,-10.1665,-0.2535,False,
MK14,MK14_active_L000070,active,MK14_3KQ7_aligned,-10.56,pose_rank_1,ok,1,1,-10.56,10.56,-10.1665,-0.3935,False,
MK14,MK14_active_L000071,active,MK14_1A9U_aligned,-8.031,pose_rank_1,ok,1,1,-8.031,8.031,-8.9535,0.9225,False,
MK14,MK14_active_L000071,active,MK14_2QD9_reference,-9.019,pose_rank_1,ok,1,1,-9.019,9.019,-8.9535,-0.0655,False,
MK14,MK14_active_L000071,active,MK14_3K3J_aligned,-8.888,pose_rank_1,ok,1,1,-8.888,8.888,-8.9535,0.0655,False,
MK14,MK14_active_L000071,active,MK14_3KQ7_aligned,-9.105,pose_rank_1,ok,1,1,-9.105,9.105,-8.9535,-0.1515,False,
MK14,MK14_active_L000078,active,MK14_1A9U_aligned,-8.235,pose_rank_1,ok,1,1,-8.235,8.235,-8.225,-0.01,False,
MK14,MK14_active_L000078,active,MK14_2QD9_reference,-7.777,pose_rank_1,ok,1,1,-7.777,7.777,-8.225,0.448,False,
MK14,MK14_active_L000078,active,MK14_3K3J_aligned,-8.215,pose_rank_1,ok,1,1,-8.215,8.215,-8.225,0.01,False,
MK14,MK14_active_L000078,active,MK14_3KQ7_aligned,-9.167,pose_rank_1,ok,1,1,-9.167,9.167,-8.225,-0.942,False,
MK14,MK14_active_L000082,active,MK14_1A9U_aligned,-9.668,pose_rank_1,ok,1,1,-9.668,9.668,-10.6,0.932,False,
MK14,MK14_active_L000082,active,MK14_2QD9_reference,-10.82,pose_rank_1,ok,1,1,-10.82,10.82,-10.6,-0.22,False,
MK14,MK14_active_L000082,active,MK14_3K3J_aligned,-10.38,pose_rank_1,ok,1,1,-10.38,10.38,-10.6,0.22,False,
MK14,MK14_active_L000082,active,MK14_3KQ7_aligned,-11.24,pose_rank_1,ok,1,1,-11.24,11.24,-10.6,-0.64,False,
MK14,MK14_active_L000084,active,MK14_1A9U_aligned,-9.462,pose_rank_1,ok,1,1,-9.462,9.462,-10.231,0.769,False,
MK14,MK14_active_L000084,active,MK14_2QD9_reference,-9.415,pose_rank_1,ok,1,1,-9.415,9.415,-10.231,0.816,False,
MK14,MK14_active_L000084,active,MK14_3K3J_aligned,-11.0,pose_rank_1,ok,1,1,-11.0,11.0,-10.231,-0.769,False,
MK14,MK14_active_L000084,active,MK14_3KQ7_aligned,-11.75,pose_rank_1,ok,1,1,-11.75,11.75,-10.231,-1.519,False,
MK14,MK14_active_L000086,active,MK14_1A9U_aligned,-9.824,pose_rank_1,ok,1,1,-9.824,9.824,-8.9295,-0.8945,False,
MK14,MK14_active_L000086,active,MK14_2QD9_reference,-9.38,pose_rank_1,ok,1,1,-9.38,9.38,-8.9295,-0.4505,False,
MK14,MK14_active_L000086,active,MK14_3K3J_aligned,-8.479,pose_rank_1,ok,1,1,-8.479,8.479,-8.9295,0.4505,False,
MK14,MK14_active_L000086,active,MK14_3KQ7_aligned,-8.468,pose_rank_1,ok,1,1,-8.468,8.468,-8.9295,0.4615,False,
MK14,MK14_active_L000090,active,MK14_1A9U_aligned,-8.144,pose_rank_1,ok,1,1,-8.144,8.144,-8.646,0.502,False,
MK14,MK14_active_L000090,active,MK14_2QD9_reference,-9.517,pose_rank_1,ok,1,1,-9.517,9.517,-8.646,-0.871,False,
MK14,MK14_active_L000090,active,MK14_3K3J_aligned,-8.47,pose_rank_1,ok,1,1,-8.47,8.47,-8.646,0.176,False,
MK14,MK14_active_L000090,active,MK14_3KQ7_aligned,-8.822,pose_rank_1,ok,1,1,-8.822,8.822,-8.646,-0.176,False,
MK14,MK14_active_L000094,active,MK14_1A9U_aligned,-8.788,pose_rank_1,ok,1,1,-8.788,8.788,-8.9885,0.2005,False,
MK14,MK14_active_L000094,active,MK14_2QD9_reference,-9.0,pose_rank_1,ok,1,1,-9.0,9.0,-8.9885,-0.0115,False,
MK14,MK14_active_L000094,active,MK14_3K3J_aligned,-8.977,pose_rank_1,ok,1,1,-8.977,8.977,-8.9885,0.0115,False,
MK14,MK14_active_L000094,active,MK14_3KQ7_aligned,-10.85,pose_rank_1,ok,1,1,-10.85,10.85,-8.9885,-1.8615,False,
MK14,MK14_active_L000095,active,MK14_1A9U_aligned,-9.551,pose_rank_1,ok,1,1,-9.551,9.551,-9.6035,0.0525,False,
MK14,MK14_active_L000095,active,MK14_2QD9_reference,-9.68,pose_rank_1,ok,1,1,-9.68,9.68,-9.6035,-0.0765,False,
MK14,MK14_active_L000095,active,MK14_3K3J_aligned,-9.656,pose_rank_1,ok,1,1,-9.656,9.656,-9.6035,-0.0525,False,
MK14,MK14_active_L000095,active,MK14_3KQ7_aligned,-7.707,pose_rank_1,ok,1,1,-7.707,7.707,-9.6035,1.8965,False,
MK14,MK14_active_L000098,active,MK14_1A9U_aligned,-8.652,pose_rank_1,ok,1,1,-8.652,8.652,-8.4005,-0.2515,False,
MK14,MK14_active_L000098,active,MK14_2QD9_reference,-8.968,pose_rank_1,ok,1,1,-8.968,8.968,-8.4005,-0.5675,False,
MK14,MK14_active_L000098,active,MK14_3K3J_aligned,-8.149,pose_rank_1,ok,1,1,-8.149,8.149,-8.4005,0.2515,False,
MK14,MK14_active_L000098,active,MK14_3KQ7_aligned,-7.3,pose_rank_1,ok,1,1,-7.3,7.3,-8.4005,1.1005,False,
MK14,MK14_active_L000102,active,MK14_1A9U_aligned,-8.866,pose_rank_1,ok,1,1,-8.866,8.866,-10.0505,1.1845,False,
MK14,MK14_active_L000102,active,MK14_2QD9_reference,-10.66,pose_rank_1,ok,1,1,-10.66,10.66,-10.0505,-0.6095,False,
MK14,MK14_active_L000102,active,MK14_3K3J_aligned,-9.441,pose_rank_1,ok,1,1,-9.441,9.441,-10.0505,0.6095,False,
MK14,MK14_active_L000102,active,MK14_3KQ7_aligned,-10.9,pose_rank_1,ok,1,1,-10.9,10.9,-10.0505,-0.8495,False,
MK14,MK14_active_L000114,active,MK14_1A9U_aligned,-10.33,pose_rank_1,ok,1,1,-10.33,10.33,-10.575,0.245,False,
MK14,MK14_active_L000114,active,MK14_2QD9_reference,-8.455,pose_rank_1,ok,1,1,-8.455,8.455,-10.575,2.12,False,
MK14,MK14_active_L000114,active,MK14_3K3J_aligned,-10.82,pose_rank_1,ok,1,1,-10.82,10.82,-10.575,-0.245,False,
MK14,MK14_active_L000114,active,MK14_3KQ7_aligned,-11.34,pose_rank_1,ok,1,1,-11.34,11.34,-10.575,-0.765,False,
MK14,MK14_active_L000123,active,MK14_1A9U_aligned,-9.377,pose_rank_1,ok,1,1,-9.377,9.377,-9.304,-0.073,False,
MK14,MK14_active_L000123,active,MK14_2QD9_reference,-8.984,pose_rank_1,ok,1,1,-8.984,8.984,-9.304,0.32,False,
MK14,MK14_active_L000123,active,MK14_3K3J_aligned,-9.231,pose_rank_1,ok,1,1,-9.231,9.231,-9.304,0.073,False,
MK14,MK14_active_L000123,active,MK14_3KQ7_aligned,-10.01,pose_rank_1,ok,1,1,-10.01,10.01,-9.304,-0.706,False,
MK14,MK14_active_L000126,active,MK14_1A9U_aligned,-8.113,pose_rank_1,ok,1,1,-8.113,8.113,-8.332,0.219,False,
MK14,MK14_active_L000126,active,MK14_2QD9_reference,-7.873,pose_rank_1,ok,1,1,-7.873,7.873,-8.332,0.459,False,
MK14,MK14_active_L000126,active,MK14_3K3J_aligned,-8.551,pose_rank_1,ok,1,1,-8.551,8.551,-8.332,-0.219,False,
MK14,MK14_active_L000126,active,MK14_3KQ7_aligned,-8.857,pose_rank_1,ok,1,1,-8.857,8.857,-8.332,-0.525,False,
MK14,MK14_active_L000127,active,MK14_1A9U_aligned,-7.417,pose_rank_1,ok,1,1,-7.417,7.417,-8.072,0.655,False,
MK14,MK14_active_L000127,active,MK14_2QD9_reference,-7.823,pose_rank_1,ok,1,1,-7.823,7.823,-8.072,0.249,False,
MK14,MK14_active_L000127,active,MK14_3K3J_aligned,-8.321,pose_rank_1,ok,1,1,-8.321,8.321,-8.072,-0.249,False,
MK14,MK14_active_L000127,active,MK14_3KQ7_aligned,-8.841,pose_rank_1,ok,1,1,-8.841,8.841,-8.072,-0.769,False,
MK14,MK14_active_L000131,active,MK14_1A9U_aligned,-9.473,pose_rank_1,ok,1,1,-9.473,9.473,-10.6415,1.1685,False,
MK14,MK14_active_L000131,active,MK14_2QD9_reference,-9.188,pose_rank_1,ok,1,1,-9.188,9.188,-10.6415,1.4535,False,
MK14,MK14_active_L000131,active,MK14_3K3J_aligned,-11.81,pose_rank_1,ok,1,1,-11.81,11.81,-10.6415,-1.1685,False,
MK14,MK14_active_L000131,active,MK14_3KQ7_aligned,-12.29,pose_rank_1,ok,1,1,-12.29,12.29,-10.6415,-1.6485,False,
MK14,MK14_active_L000134,active,MK14_1A9U_aligned,-9.597,pose_rank_1,ok,1,1,-9.597,9.597,-10.78,1.183,False,
MK14,MK14_active_L000134,active,MK14_2QD9_reference,-9.92,pose_rank_1,ok,1,1,-9.92,9.92,-10.78,0.86,False,
MK14,MK14_active_L000134,active,MK14_3K3J_aligned,-11.64,pose_rank_1,ok,1,1,-11.64,11.64,-10.78,-0.86,False,
MK14,MK14_active_L000134,active,MK14_3KQ7_aligned,-12.69,pose_rank_1,ok,1,1,-12.69,12.69,-10.78,-1.91,False,
MK14,MK14_active_L000148,active,MK14_1A9U_aligned,-9.098,pose_rank_1,ok,1,1,-9.098,9.098,-10.6215,1.5235,False,
MK14,MK14_active_L000148,active,MK14_2QD9_reference,-9.293,pose_rank_1,ok,1,1,-9.293,9.293,-10.6215,1.3285,False,
MK14,MK14_active_L000148,active,MK14_3K3J_aligned,-11.95,pose_rank_1,ok,1,1,-11.95,11.95,-10.6215,-1.3285,False,
MK14,MK14_active_L000148,active,MK14_3KQ7_aligned,-13.17,pose_rank_1,ok,1,1,-13.17,13.17,-10.6215,-2.5485,False,
MK14,MK14_active_L000160,active,MK14_1A9U_aligned,-9.116,pose_rank_1,ok,1,1,-9.116,9.116,-9.3205,0.2045,False,
MK14,MK14_active_L000160,active,MK14_2QD9_reference,-9.213,pose_rank_1,ok,1,1,-9.213,9.213,-9.3205,0.1075,False,
MK14,MK14_active_L000160,active,MK14_3K3J_aligned,-9.428,pose_rank_1,ok,1,1,-9.428,9.428,-9.3205,-0.1075,False,
MK14,MK14_active_L000160,active,MK14_3KQ7_aligned,-11.37,pose_rank_1,ok,1,1,-11.37,11.37,-9.3205,-2.0495,False,
MK14,MK14_active_L000163,active,MK14_1A9U_aligned,-8.968,pose_rank_1,ok,1,1,-8.968,8.968,-10.022,1.054,False,
MK14,MK14_active_L000163,active,MK14_2QD9_reference,-10.51,pose_rank_1,ok,1,1,-10.51,10.51,-10.022,-0.488,False,
MK14,MK14_active_L000163,active,MK14_3K3J_aligned,-9.674,pose_rank_1,ok,1,1,-9.674,9.674,-10.022,0.348,False,
MK14,MK14_active_L000163,active,MK14_3KQ7_aligned,-10.37,pose_rank_1,ok,1,1,-10.37,10.37,-10.022,-0.348,False,
MK14,MK14_active_L000164,active,MK14_1A9U_aligned,-7.748,pose_rank_1,ok,1,1,-7.748,7.748,-8.1815,0.4335,False,
MK14,MK14_active_L000164,active,MK14_2QD9_reference,-7.804,pose_rank_1,ok,1,1,-7.804,7.804,-8.1815,0.3775,False,
MK14,MK14_active_L000164,active,MK14_3K3J_aligned,-8.559,pose_rank_1,ok,1,1,-8.559,8.559,-8.1815,-0.3775,False,
MK14,MK14_active_L000164,active,MK14_3KQ7_aligned,-9.405,pose_rank_1,ok,1,1,-9.405,9.405,-8.1815,-1.2235,False,
MK14,MK14_active_L000169,active,MK14_1A9U_aligned,-8.688,pose_rank_1,ok,1,1,-8.688,8.688,-8.6885,0.0005,False,
MK14,MK14_active_L000169,active,MK14_2QD9_reference,-8.694,pose_rank_1,ok,1,1,-8.694,8.694,-8.6885,-0.0055,False,
MK14,MK14_active_L000169,active,MK14_3K3J_aligned,-8.689,pose_rank_1,ok,1,1,-8.689,8.689,-8.6885,-0.0005,False,
MK14,MK14_active_L000169,active,MK14_3KQ7_aligned,-8.577,pose_rank_1,ok,1,1,-8.577,8.577,-8.6885,0.1115,False,
MK14,MK14_active_L000172,active,MK14_1A9U_aligned,-9.935,pose_rank_1,ok,1,1,-9.935,9.935,-10.2075,0.2725,False,
MK14,MK14_active_L000172,active,MK14_2QD9_reference,-9.646,pose_rank_1,ok,1,1,-9.646,9.646,-10.2075,0.5615,False,
MK14,MK14_active_L000172,active,MK14_3K3J_aligned,-10.48,pose_rank_1,ok,1,1,-10.48,10.48,-10.2075,-0.2725,False,
MK14,MK14_active_L000172,active,MK14_3KQ7_aligned,-10.88,pose_rank_1,ok,1,1,-10.88,10.88,-10.2075,-0.6725,False,
MK14,MK14_active_L000178,active,MK14_1A9U_aligned,-9.329,pose_rank_1,ok,1,1,-9.329,9.329,-9.3085,-0.0205,False,
MK14,MK14_active_L000178,active,MK14_2QD9_reference,-8.618,pose_rank_1,ok,1,1,-8.618,8.618,-9.3085,0.6905,False,
MK14,MK14_active_L000178,active,MK14_3K3J_aligned,-9.288,pose_rank_1,ok,1,1,-9.288,9.288,-9.3085,0.0205,False,
MK14,MK14_active_L000178,active,MK14_3KQ7_aligned,-10.24,pose_rank_1,ok,1,1,-10.24,10.24,-9.3085,-0.9315,False,
MK14,MK14_active_L000179,active,MK14_1A9U_aligned,-8.95,pose_rank_1,ok,1,1,-8.95,8.95,-8.5055,-0.4445,False,
MK14,MK14_active_L000179,active,MK14_2QD9_reference,-8.152,pose_rank_1,ok,1,1,-8.152,8.152,-8.5055,0.3535,False,
MK14,MK14_active_L000179,active,MK14_3K3J_aligned,-8.859,pose_rank_1,ok,1,1,-8.859,8.859,-8.5055,-0.3535,False,
MK14,MK14_active_L000179,active,MK14_3KQ7_aligned,-8.067,pose_rank_1,ok,1,1,-8.067,8.067,-8.5055,0.4385,False,
MK14,MK14_active_L000197,active,MK14_1A9U_aligned,-9.026,pose_rank_1,ok,1,1,-9.026,9.026,-9.618,0.592,False,
MK14,MK14_active_L000197,active,MK14_2QD9_reference,-8.954,pose_rank_1,ok,1,1,-8.954,8.954,-9.618,0.664,False,
MK14,MK14_active_L000197,active,MK14_3K3J_aligned,-10.21,pose_rank_1,ok,1,1,-10.21,10.21,-9.618,-0.592,False,
MK14,MK14_active_L000197,active,MK14_3KQ7_aligned,-10.32,pose_rank_1,ok,1,1,-10.32,10.32,-9.618,-0.702,False,
MK14,MK14_active_L000212,active,MK14_1A9U_aligned,-8.207,pose_rank_1,ok,1,1,-8.207,8.207,-9.4975,1.2905,False,
MK14,MK14_active_L000212,active,MK14_2QD9_reference,-8.425,pose_rank_1,ok,1,1,-8.425,8.425,-9.4975,1.0725,False,
MK14,MK14_active_L000212,active,MK14_3K3J_aligned,-10.57,pose_rank_1,ok,1,1,-10.57,10.57,-9.4975,-1.0725,False,
MK14,MK14_active_L000212,active,MK14_3KQ7_aligned,-11.4,pose_rank_1,ok,1,1,-11.4,11.4,-9.4975,-1.9025,False,
MK14,MK14_active_L000214,active,MK14_1A9U_aligned,-8.73,pose_rank_1,ok,1,1,-8.73,8.73,-9.5215,0.7915,False,
MK14,MK14_active_L000214,active,MK14_2QD9_reference,-11.24,pose_rank_1,ok,1,1,-11.24,11.24,-9.5215,-1.7185,False,
MK14,MK14_active_L000214,active,MK14_3K3J_aligned,-9.717,pose_rank_1,ok,1,1,-9.717,9.717,-9.5215,-0.1955,False,
MK14,MK14_active_L000214,active,MK14_3KQ7_aligned,-9.326,pose_rank_1,ok,1,1,-9.326,9.326,-9.5215,0.1955,False,
MK14,MK14_active_L000216,active,MK14_1A9U_aligned,-9.269,pose_rank_1,ok,1,1,-9.269,9.269,-9.3845,0.1155,False,
MK14,MK14_active_L000216,active,MK14_2QD9_reference,-8.827,pose_rank_1,ok,1,1,-8.827,8.827,-9.3845,0.5575,False,
MK14,MK14_active_L000216,active,MK14_3K3J_aligned,-9.5,pose_rank_1,ok,1,1,-9.5,9.5,-9.3845,-0.1155,False,
MK14,MK14_active_L000216,active,MK14_3KQ7_aligned,-10.1,pose_rank_1,ok,1,1,-10.1,10.1,-9.3845,-0.7155,False,
MK14,MK14_active_L000224,active,MK14_1A9U_aligned,-9.018,pose_rank_1,ok,1,1,-9.018,9.018,-10.0385,1.0205,False,
MK14,MK14_active_L000224,active,MK14_2QD9_reference,-10.15,pose_rank_1,ok,1,1,-10.15,10.15,-10.0385,-0.1115,False,
MK14,MK14_active_L000224,active,MK14_3K3J_aligned,-9.927,pose_rank_1,ok,1,1,-9.927,9.927,-10.0385,0.1115,False,
MK14,MK14_active_L000224,active,MK14_3KQ7_aligned,-10.96,pose_rank_1,ok,1,1,-10.96,10.96,-10.0385,-0.9215,False,
MK14,MK14_active_L000227,active,MK14_1A9U_aligned,-7.844,pose_rank_1,ok,1,1,-7.844,7.844,-9.338,1.494,False,
MK14,MK14_active_L000227,active,MK14_2QD9_reference,-9.0,pose_rank_1,ok,1,1,-9.0,9.0,-9.338,0.338,False,
MK14,MK14_active_L000227,active,MK14_3K3J_aligned,-9.676,pose_rank_1,ok,1,1,-9.676,9.676,-9.338,-0.338,False,
MK14,MK14_active_L000227,active,MK14_3KQ7_aligned,-10.51,pose_rank_1,ok,1,1,-10.51,10.51,-9.338,-1.172,False,
MK14,MK14_active_L000231,active,MK14_1A9U_aligned,-9.044,pose_rank_1,ok,1,1,-9.044,9.044,-9.772,0.728,False,
MK14,MK14_active_L000231,active,MK14_2QD9_reference,-8.44,pose_rank_1,ok,1,1,-8.44,8.44,-9.772,1.332,False,
MK14,MK14_active_L000231,active,MK14_3K3J_aligned,-10.5,pose_rank_1,ok,1,1,-10.5,10.5,-9.772,-0.728,False,
MK14,MK14_active_L000231,active,MK14_3KQ7_aligned,-10.9,pose_rank_1,ok,1,1,-10.9,10.9,-9.772,-1.128,False,
MK14,MK14_active_L000244,active,MK14_1A9U_aligned,-8.442,pose_rank_1,ok,1,1,-8.442,8.442,-9.443,1.001,False,
MK14,MK14_active_L000244,active,MK14_2QD9_reference,-9.966,pose_rank_1,ok,1,1,-9.966,9.966,-9.443,-0.523,False,
MK14,MK14_active_L000244,active,MK14_3K3J_aligned,-9.078,pose_rank_1,ok,1,1,-9.078,9.078,-9.443,0.365,False,
MK14,MK14_active_L000244,active,MK14_3KQ7_aligned,-9.808,pose_rank_1,ok,1,1,-9.808,9.808,-9.443,-0.365,False,
